UserID,SurveyID,1,2,89,3,4,50,51,5,8,9,90,98,104,91,17,10,11,15,16,56,83,85,58,59,64,65,78,115,116,48,49
3482,2018,19,male,-1,Australia,-1,Australia,-1,0,500-1000,1,,,,,Very easy,Yes,Yes,Yes,Yes,"Yes, I observed","Yes, I observed",2,1,Discussed depression and anxiety. Was given access to a councilor and given time off.,7,6,0,,,Not applicable to me,Often
3483,2018,38,Male,-1,United Kingdom,-1,United Kingdom,-1,0,More than 1000,0,,,,,I don't know,I don't know,I don't know,No,I don't know,No,No,3,0,-1,7,7,0,,,Not applicable to me,Often
3484,2018,61,Male,White,United States of America,Minnesota,United States of America,Minnesota,0,6-25,1,,,,,Difficult,Not eligible for coverage / NA,No,No,No,"Yes, I observed",No,1,0,-1,6,4,0,,,Often,Often
3485,2018,44,Male,White,United States of America,Pennsylvania,United States of America,Pennsylvania,0,6-25,1,,,,,I don't know,Yes,I don't know,No,I don't know,No,Maybe/Not sure,1,0,-1,7,7,0,,,Not applicable to me,Not applicable to me
3486,2018,32,Female,White,United States of America,Oregon,United States of America,Oregon,1,-1,-1,,,,,-1,-1,-1,-1,-1,"Yes, I experienced","Yes, I experienced",1,-1,-1,-1,-1,1,,,Sometimes,Often
3487,2018,31,Male,-1,Ireland,-1,Ireland,-1,0,100-500,0,,,,,Somewhat easy,Yes,Yes,Yes,Yes,No,No,3,0,-1,7,6,0,,,Not applicable to me,Not applicable to me
3488,2018,30,Female,White,United States of America,Rhode Island,United States of America,Rhode Island,0,26-100,1,,,,,Neither easy nor difficult,Yes,I don't know,Yes,Yes,No,"Yes, I experienced",2,1,-1,8,6,0,,,Rarely,Sometimes
3489,2018,52,male,-1,Italy,-1,Italy,-1,1,-1,-1,,,,,-1,-1,-1,-1,-1,I've always been self-employed,No,1,-1,-1,-1,-1,0,,,Sometimes,Sometimes
3490,2018,44,male,More than one of the above,United States of America,Washington,United States of America,Washington,0,26-100,1,,,,,I don't know,I don't know,I don't know,No,No,Maybe/Not sure,No,1,0,-1,5,1,0,,,Sometimes,Often
3491,2018,39,Male,White,United States of America,Washington,United States of America,California,0,More than 1000,0,,,,,Very easy,I don't know,I don't know,No,No,Maybe/Not sure,"Yes, I experienced",3,1,-1,10,4,0,,,Never,Often
3492,2018,36,Male,-1,Spain,-1,Spain,-1,1,-1,-1,,,,,-1,-1,-1,-1,-1,No,"Yes, I experienced",1,-1,-1,-1,-1,1,,,Not applicable to me,Not applicable to me
3493,2018,30,-1,-1,Netherlands,-1,Netherlands,-1,1,-1,-1,,,,,-1,-1,-1,-1,-1,I've always been self-employed,"Yes, I observed",3,-1,-1,-1,-1,0,,,Not applicable to me,Not applicable to me
3494,2018,39,male,White,United States of America,Pennsylvania,United States of America,Pennsylvania,0,26-100,0,,,,,Somewhat difficult,I don't know,Yes,No,No,No,No,2,0,-1,5,5,0,,,Not applicable to me,Sometimes
3495,2018,33,male,White,United States of America,Georgia,United States of America,Georgia,0,More than 1000,1,,,,,Very easy,Yes,I don't know,Yes,Yes,No,"Yes, I experienced",3,1,"I've been able to take mental health days for both myself, and to support my partner. Manager has responded positively.",9,7,0,,,Rarely,Often
3496,2018,37,Male,-1,United States of America,-1,United States of America,Colorado,1,-1,-1,,,,,-1,-1,-1,-1,-1,No,No,2,-1,-1,-1,-1,0,,,Not applicable to me,Not applicable to me
3497,2018,34,male,-1,Estonia,-1,Estonia,-1,0,26-100,0,,,,,Difficult,No,I don't know,No,No,No,Maybe/Not sure,3,0,-1,6,2,0,,,Not applicable to me,Not applicable to me
3498,2018,28,Male,-1,India,-1,India,-1,0,26-100,1,,,,,Very easy,No,I don't know,Yes,Yes,No,"Yes, I experienced",4,0,-1,8,8,0,,,Rarely,Sometimes
3499,2018,43,Female,-1,Italy,-1,Italy,-1,0,26-100,1,,,,,Difficult,No,I don't know,No,No,No,Maybe/Not sure,2,0,-1,2,0,0,,,Never,Sometimes
3500,2018,42,male,White,United States of America,Texas,United States of America,Texas,0,More than 1000,1,,,,,Somewhat easy,I don't know,I don't know,No,No,"Yes, I observed",No,1,1,"it wasn't about my own. it was about my sister's. and it went fine, he was very supportive of my working remotely such that I could help her.",10,3,0,,,Not applicable to me,Not applicable to me
3501,2018,35,male,More than one of the above,United States of America,New York,United States of America,New Jersey,0,100-500,0,,,,,I don't know,Yes,I don't know,I don't know,Yes,No,"Yes, I observed",1,0,-1,5,9,0,,,Sometimes,Often
3502,2018,28,female,White,United States of America,New York,United States of America,New York,0,More than 1000,1,,,,,Very easy,Yes,Yes,Yes,Yes,No,"Yes, I observed",3,0,-1,7,8,0,,,Not applicable to me,Not applicable to me
3503,2018,37,male,White,United States of America,Georgia,United States of America,Georgia,0,100-500,1,,,,,Somewhat difficult,Yes,I don't know,I don't know,I don't know,No,No,4,1,It was just a casual conversation about some of my issues. Nothing formal.,5,5,0,,,Rarely,Often
3504,2018,35,female,-1,United States of America,Florida,United States of America,Florida,0,500-1000,1,,,,,Somewhat easy,I don't know,I don't know,No,No,"Yes, I experienced",Maybe/Not sure,3,0,-1,10,5,0,,,Sometimes,Often
3505,2018,31,male,-1,United States of America,New York,United States of America,New York,0,6-25,1,,,,,I don't know,I don't know,I don't know,No,I don't know,Maybe/Not sure,No,2,0,-1,7,1,0,,,Not applicable to me,Not applicable to me
3506,2018,24,Male,-1,United States of America,Pennsylvania,United States of America,Pennsylvania,1,-1,-1,,,,,-1,-1,-1,-1,-1,No,"Yes, I experienced",1,-1,-1,-1,-1,0,,,Not applicable to me,Not applicable to me
3507,2018,27,Female,Asian,United States of America,Texas,United States of America,Texas,0,500-1000,1,,,,,Somewhat difficult,Yes,I don't know,No,No,No,Maybe/Not sure,4,0,-1,7,6,0,,,Rarely,Never
3508,2018,36,Male,White,United States of America,New York,United States of America,New York,0,More than 1000,1,,,,,Very easy,Yes,I don't know,Yes,Yes,"Yes, I observed","Yes, I experienced",4,1,I have discussed anxiety and depression with my employer. I have also discussed bereavement related issues and related leave.,8,9,0,,,Rarely,Sometimes
3509,2018,33,male,White,United States of America,California,United States of America,California,0,6-25,1,,,,,Somewhat easy,I don't know,Yes,No,I don't know,No,No,3,1,Mentioned that I was taking prescription anti-anxiety meds to deal with stress,3,3,0,,,Rarely,Rarely
3510,2018,26,Male,More than one of the above,United States of America,New York,United States of America,New York,1,-1,-1,,,,,-1,-1,-1,-1,-1,"Yes, I experienced","Yes, I observed",2,-1,-1,-1,-1,0,,,Rarely,Sometimes
3511,2018,26,Male,White,United States of America,New York,United States of America,New York,0,More than 1000,0,,,,,Very easy,Yes,Yes,Yes,Yes,"Yes, I observed","Yes, I observed",4,1,-1,5,5,0,,,Not applicable to me,Not applicable to me
3512,2018,24,Male,Asian,United States of America,New York,United States of America,New Jersey,0,More than 1000,0,,,,,I don't know,I don't know,I don't know,No,No,No,No,2,0,-1,5,5,0,,,Rarely,Often
3513,2018,34,Male,White,United States of America,Washington,United States of America,Washington,0,More than 1000,1,,,,,Somewhat easy,Yes,I don't know,Yes,Yes,Maybe/Not sure,Maybe/Not sure,4,1,"I disclosed that I have ADHD and discussed how it has affected me in past jobs, as well as how I think we should structure my work now to get the best results. My employer was open, listened and made it clear that I had his support in coming up with accommodations and appropriate tasks.",5,5,1,,,Often,Often
3514,2018,25,Male,-1,United States of America,New York,United States of America,New York,0,26-100,1,,,,,I don't know,Yes,I don't know,No,No,No,No,3,0,-1,10,5,0,,,Not applicable to me,Rarely
3515,2018,19,female,Asian,United States of America,New York,United States of America,New York,0,6-25,1,,,,,I don't know,I don't know,Yes,No,No,No,No,4,0,-1,8,7,0,,,Sometimes,Often
3516,2018,28,Male,Asian,United States of America,Massachusetts,United States of America,Massachusetts,0,26-100,1,,,,,Somewhat difficult,Yes,Yes,No,I don't know,"Yes, I experienced","Yes, I experienced",2,0,-1,4,4,0,,,Not applicable to me,Not applicable to me
3517,2018,26,male,White,United States of America,Washington,United States of America,Washington,0,More than 1000,1,,,,,Somewhat easy,Yes,Yes,No,No,"Yes, I observed","Yes, I experienced",4,1,Superficial conversation to understand impacts to the work place and identify mitigation I (not others) could use.,6,4,0,,,Sometimes,Often
3518,2018,32,male,-1,South Africa,-1,South Africa,-1,0,1-5,1,,,,,Somewhat easy,No,No,No,No,"Yes, I experienced",Maybe/Not sure,2,1,-1,2,2,1,,,Often,Often
3519,2018,23,male,White,United States of America,New Hampshire,United States of America,New Hampshire,0,500-1000,0,,,,,Somewhat difficult,I don't know,I don't know,No,No,No,No,1,0,-1,5,2,0,,,Often,Often
3520,2018,46,Male,White,United States of America,Alabama,United States of America,Alabama,0,More than 1000,0,,,,,Somewhat easy,Yes,Yes,Yes,Yes,No,"Yes, I observed",4,1,"Just described anxiety issues experienced before.

Sympathetic response.",3,5,0,,,Not applicable to me,Not applicable to me
3521,2018,28,Male,White,United States of America,Missouri,United States of America,Missouri,0,6-25,1,,,,,Difficult,I don't know,I don't know,No,No,Maybe/Not sure,Maybe/Not sure,2,1,Described (non-diagnosed) issues with anxiety and general burnout.,3,2,0,,,Not applicable to me,Not applicable to me
3522,2018,38,MALE,-1,Norway,-1,Norway,-1,1,-1,-1,,,,,-1,-1,-1,-1,-1,"Yes, I observed",Maybe/Not sure,2,-1,-1,-1,-1,0,,,Rarely,Often
3523,2018,30,Female,White,United States of America,Indiana,United States of America,Indiana,0,6-25,1,,,,,Somewhat easy,I don't know,I don't know,No,No,Maybe/Not sure,No,1,0,-1,5,0,0,,,Sometimes,Often
3524,2018,26,Male,-1,Brazil,-1,Brazil,-1,0,6-25,1,,,,,Somewhat difficult,I don't know,I don't know,No,No,Maybe/Not sure,Maybe/Not sure,1,1,"I told them I was overloaded and with excess responsabilities, they protected me from the incomes redistributed tasks and left me with more free time for a while. Until they forget our talk and everything get back to what it was before.",4,4,0,,,Not applicable to me,Not applicable to me
3525,2018,37,Female,-1,Mauritius,-1,Mauritius,-1,0,6-25,1,,,,,Very easy,Yes,Yes,No,No,No,Maybe/Not sure,3,0,-1,7,5,0,,,Sometimes,Sometimes
3526,2018,35,Male,White,United States of America,Ohio,United States of America,Ohio,0,100-500,1,,,,,Neither easy nor difficult,Yes,I don't know,Yes,Yes,"Yes, I observed","Yes, I experienced",3,1,We discussed past mental health treatments I'd received and current on-going treatment.,6,9,1,,,Rarely,Often
3527,2018,26,Female,More than one of the above,United States of America,California,United States of America,California,0,100-500,0,,,,,I don't know,Yes,Yes,Yes,Yes,"Yes, I experienced",No,2,0,-1,5,5,0,,,Never,Often
3528,2018,29,Female,-1,United Kingdom,-1,United Kingdom,-1,0,26-100,1,,,,,Very easy,Yes,Yes,Yes,Yes,No,No,4,0,-1,5,5,0,,,Not applicable to me,Not applicable to me
3529,2018,57,Male,White,United States of America,Illinois,United States of America,Illinois,0,More than 1000,1,,,,,I don't know,Yes,Yes,I don't know,Yes,No,"Yes, I experienced",3,0,-1,7,6,0,,,Sometimes,Often
3530,2018,38,Male,White,United States of America,North Carolina,United States of America,North Carolina,0,More than 1000,0,,,,,Somewhat easy,Yes,Yes,Yes,Yes,"Yes, I observed","Yes, I observed",3,0,-1,7,6,0,,,Not applicable to me,Not applicable to me
3531,2018,20,Female,-1,United Kingdom,-1,United Kingdom,-1,0,More than 1000,1,,,,,Somewhat easy,Yes,Yes,Yes,Yes,"Yes, I observed","Yes, I experienced",3,1,"Suffering from exhaustion and burnout, immediate reaction was to refer me for extra support and medical diagnosis. Overall very supportive experience",7,8,0,,,Rarely,Sometimes
3532,2018,41,Male,White,United States of America,Florida,United States of America,Florida,0,6-25,1,,,,,Difficult,I don't know,I don't know,No,No,No,No,1,0,-1,5,5,0,,,Not applicable to me,Not applicable to me
3533,2018,43,male,White,United States of America,Florida,United States of America,Florida,0,6-25,0,,,,,Somewhat difficult,Yes,No,No,No,Maybe/Not sure,No,1,0,-1,0,0,0,,,Not applicable to me,Often
3534,2018,35,Male,White,United States of America,Pennsylvania,United States of America,Pennsylvania,0,More than 1000,1,,,,,I don't know,Yes,Yes,No,Yes,"Yes, I observed",No,3,0,-1,5,5,0,,,Rarely,Often
3535,2018,40,female,White,United States of America,Pennsylvania,United States of America,Pennsylvania,0,6-25,1,,,,,Neither easy nor difficult,I don't know,I don't know,No,No,"Yes, I observed","Yes, I experienced",3,1,"I have openly discussed my struggles with anxiety and complex PTSD with my team, including my supervisor. I didn't do this until I knew that I was in a welcoming, supportive environment and my boss, who is the owner of the company, sets the tone himself by being a supportive, open person when it comes to those things like taking time to go to therapy or do other things that help them with mental health like meditate, exercise, or engage in other therapeutic activities (i.e. reiki, drawing, photography classes). People at my company talk openly about going to therapy (""I'm leaving at 5:00 today to go to therapy"" or ""I talked with my therapist about being more open to public speaking and that's something we're working on"") and there isn't any consequence to leaving for those kind of appointments  ",4,7,1,,,Rarely,Sometimes
3536,2018,28,male,-1,Brazil,-1,Brazil,-1,0,26-100,0,,,,,Neither easy nor difficult,I don't know,No,I don't know,I don't know,Maybe/Not sure,Maybe/Not sure,4,0,-1,5,2,0,,,Sometimes,Sometimes
3537,2018,42,Male,White,United States of America,Michigan,United States of America,Michigan,0,More than 1000,0,,,,,Very easy,Yes,Yes,Yes,Yes,Maybe/Not sure,"Yes, I experienced",4,1,"I informed my direct Lead and Sr. Lead that I have Bipolar I Disorder. They were both extremely supportive and in are that I hide it as well as I do, while functioning at an extremely productive level. Everyone in my organization has been extremely supportive whenever I need a mental health break, whether during the work day or taking time off.",9,7,0,,,Sometimes,Often
3538,2018,39,male,White,United States of America,Kansas,United States of America,Kansas,0,More than 1000,0,,,,,Somewhat easy,Yes,Yes,No,Yes,No,No,3,0,-1,2,2,0,,,Not applicable to me,Not applicable to me
3539,2018,28,Male,White,United States of America,Iowa,United States of America,Iowa,0,More than 1000,0,,,,,Neither easy nor difficult,Yes,Yes,I don't know,Yes,"Yes, I experienced","Yes, I experienced",2,1,Asking for accomodations. It went fine.,5,3,0,,,Sometimes,Often
3540,2018,22,Male,-1,India,-1,India,-1,0,6-25,1,,,,,Somewhat easy,No,I don't know,No,I don't know,Maybe/Not sure,Maybe/Not sure,4,0,-1,7,7,0,,,Sometimes,Not applicable to me
3541,2018,29,Female,White,United States of America,California,United States of America,California,0,100-500,1,,,,,Somewhat difficult,Yes,I don't know,No,Yes,Maybe/Not sure,"Yes, I experienced",2,1,I vaguely said I was having a hard time and struggling with motivation. My manager was supportive and offered to reset expectations. They encouraged me to take care of myself.,6,5,0,,,Not applicable to me,Not applicable to me
3542,2018,45,Male,White,United States of America,Illinois,United States of America,Illinois,1,-1,-1,,,,,-1,-1,-1,-1,-1,Maybe/Not sure,Maybe/Not sure,3,-1,-1,-1,-1,0,,,Rarely,Often
3543,2018,27,Female,-1,Saudi Arabia,-1,Saudi Arabia,-1,0,More than 1000,1,,,,,Difficult,No,I don't know,No,No,Maybe/Not sure,Maybe/Not sure,1,0,-1,7,1,0,,,Not applicable to me,Not applicable to me
3544,2018,32,Female,-1,Germany,-1,Germany,-1,0,26-100,0,,,,,Somewhat difficult,I don't know,I don't know,No,No,"Yes, I observed",No,1,0,-1,6,0,0,,,Not applicable to me,Not applicable to me
3545,2018,28,Male,White,United States of America,Oregon,United States of America,Oregon,0,500-1000,0,,,,,Somewhat easy,Yes,I don't know,No,I don't know,Maybe/Not sure,Maybe/Not sure,3,0,-1,8,6,0,,,Rarely,Sometimes
3546,2018,31,male,White,United States of America,Oregon,United States of America,California,0,100-500,1,,,,,Somewhat easy,Yes,Yes,No,Yes,"Yes, I observed","Yes, I experienced",3,1,-1,5,5,1,,,Sometimes,Often
3547,2018,28,Male,-1,Poland,-1,United States of America,New York,1,-1,-1,,,,,-1,-1,-1,-1,-1,No,Maybe/Not sure,2,-1,-1,-1,-1,0,,,Sometimes,Often
3548,2018,24,Female,-1,Nigeria,-1,Nigeria,-1,0,More than 1000,0,,,,,Difficult,No,No,No,No,No,No,1,0,-1,0,0,0,,,Not applicable to me,Not applicable to me
3549,2018,27,Female,Black or African American,United States of America,Texas,United States of America,Texas,0,More than 1000,0,,,,,I don't know,Yes,Yes,Yes,Yes,No,Maybe/Not sure,3,0,-1,7,6,0,,,Not applicable to me,Not applicable to me
3550,2018,36,Female,-1,Ireland,-1,Ireland,-1,0,More than 1000,1,,,,,Very easy,Yes,Yes,Yes,Yes,Maybe/Not sure,"Yes, I observed",4,0,-1,10,10,0,,,Not applicable to me,Not applicable to me
3551,2018,37,Male,White,United States of America,California,United States of America,California,0,More than 1000,1,,,,,Difficult,No,No,No,No,"Yes, I observed",No,1,0,-1,0,0,0,,,Rarely,Often
3552,2018,27,Female,-1,Kenya,-1,Kenya,-1,1,-1,-1,,,,,-1,-1,-1,-1,-1,I've always been self-employed,I've always been self-employed,2,-1,-1,-1,-1,0,,,Not applicable to me,Not applicable to me
3553,2018,53,Female,White,United States of America,Oregon,United States of America,Oregon,0,100-500,1,,,,,Very easy,Yes,Yes,No,I don't know,No,"Yes, I observed",2,0,-1,10,5,0,,,Not applicable to me,Not applicable to me
3554,2018,32,Male,-1,France,-1,France,-1,0,100-500,1,,,,,Very easy,Not eligible for coverage / NA,I don't know,No,No,No,No,3,0,-1,6,5,0,,,Not applicable to me,Not applicable to me
3555,2018,25,Female,I prefer not to answer,United States of America,New York,United States of America,New York,0,1-5,1,,,,,Somewhat difficult,I don't know,I don't know,No,No,No,No,1,0,-1,3,1,0,,,Rarely,Often
3556,2018,29,Female,White,United States of America,Wisconsin,United States of America,Wisconsin,0,6-25,1,,,,,Difficult,Not eligible for coverage / NA,I don't know,No,I don't know,Maybe/Not sure,Maybe/Not sure,2,1,"It was mentioned off-hand in a review, I don't remember their response - there was no action plan or anything taken.",7,4,0,,,Sometimes,Often
3557,2018,47,Male,White,United States of America,Tennessee,United States of America,Tennessee,0,26-100,1,,,,,Somewhat difficult,Yes,Yes,No,Yes,No,"Yes, I experienced",3,0,-1,9,9,0,,,Not applicable to me,Not applicable to me
3558,2018,36,Male,White,United States of America,Tennessee,United States of America,Tennessee,1,-1,-1,,,,,-1,-1,-1,-1,-1,No,No,3,-1,-1,-1,-1,0,,,Not applicable to me,Not applicable to me
3559,2018,61,Male,White,United States of America,Massachusetts,United States of America,Massachusetts,0,More than 1000,0,,,,,Somewhat difficult,Yes,I don't know,No,I don't know,"Yes, I observed",Maybe/Not sure,2,1,-1,7,2,0,,,Rarely,Often
3560,2018,28,male,White,United States of America,Kentucky,United States of America,Kentucky,0,6-25,1,,,,,I don't know,Yes,Yes,No,I don't know,No,"Yes, I observed",4,0,-1,9,5,0,,,Sometimes,Often
3561,2018,31,Male,White,United States of America,Illinois,United States of America,Illinois,0,500-1000,0,,,,,I don't know,Yes,Yes,Yes,No,No,"Yes, I observed",3,0,-1,8,8,0,,,Not applicable to me,Not applicable to me
3562,2018,35,Male,-1,Uruguay,-1,Uruguay,-1,0,6-25,1,,,,,Somewhat easy,No,I don't know,No,No,"Yes, I observed",Maybe/Not sure,2,0,-1,4,4,0,,,Often,Rarely
3563,2018,40,Male,White,United States of America,Georgia,United States of America,Georgia,0,26-100,1,,,,,Somewhat easy,I don't know,I don't know,No,I don't know,No,"Yes, I observed",4,0,-1,8,6,0,,,Rarely,Often
3564,2018,32,Male,White,United States of America,Colorado,United States of America,Colorado,1,-1,-1,,,,,-1,-1,-1,-1,-1,No,No,2,-1,-1,-1,-1,0,,,Not applicable to me,Not applicable to me
3565,2018,41,Male,White,United States of America,Texas,United States of America,Texas,0,26-100,1,,,,,Somewhat easy,Yes,Yes,No,I don't know,No,No,2,0,-1,5,5,0,,,Sometimes,Rarely
3566,2018,34,Male,White,United States of America,Minnesota,United States of America,Minnesota,0,6-25,1,,,,,Difficult,Yes,I don't know,No,Yes,"Yes, I observed","Yes, I experienced",3,0,-1,5,5,0,,,Rarely,Rarely
3567,2018,31,Female,White,United States of America,Illinois,United States of America,Illinois,0,6-25,1,,,,,Neither easy nor difficult,I don't know,I don't know,No,No,"Yes, I observed",No,3,0,-1,3,3,0,,,Often,Often
3568,2018,35,Female,Black or African American,United States of America,Maryland,United States of America,Maryland,0,More than 1000,0,,,,,Very easy,Yes,Yes,No,I don't know,No,No,4,0,-1,7,7,1,,,Often,Often
3569,2018,27,Female,Black or African American,United States of America,California,United States of America,California,0,500-1000,1,,,,,Somewhat easy,Yes,Yes,Yes,Yes,"Yes, I experienced",Maybe/Not sure,2,0,-1,8,8,0,,,Not applicable to me,Not applicable to me
3570,2018,42,Female,White,United States of America,Texas,United States of America,Texas,0,100-500,1,,,,,Somewhat easy,Yes,Yes,No,Yes,No,No,3,0,-1,6,8,0,,,Rarely,Sometimes
3571,2018,67,Female,White,United States of America,Tennessee,United States of America,Tennessee,1,-1,-1,,,,,-1,-1,-1,-1,-1,"Yes, I observed","Yes, I experienced",2,-1,-1,-1,-1,0,,,Rarely,Not applicable to me
3572,2018,56,male,White,United States of America,California,United States of America,California,0,More than 1000,0,,,,,Somewhat easy,Yes,Yes,No,No,"Yes, I observed","Yes, I observed",3,0,-1,5,2,0,,,Rarely,Often
3573,2018,27,Female,Black or African American,United States of America,Indiana,United States of America,Illinois,0,6-25,1,,,,,Neither easy nor difficult,Yes,I don't know,No,No,"Yes, I experienced","Yes, I experienced",3,1,I told my direct supervisor about my depression/anxiety to request to work remotely for the remainder of the day. He was very receptive and supportive.,3,3,0,,,Often,Often
3574,2018,37,Female,-1,United Kingdom,-1,United Kingdom,-1,0,More than 1000,1,,,,,Somewhat difficult,Yes,Yes,No,I don't know,"Yes, I observed","Yes, I observed",3,0,-1,6,6,0,,,Rarely,Sometimes
3575,2018,40,Male,-1,Serbia,-1,Serbia,-1,1,-1,-1,,,,,-1,-1,-1,-1,-1,No,Maybe/Not sure,3,-1,-1,-1,-1,0,,,Sometimes,Often
3576,2018,30,Female,-1,United Kingdom,-1,United Kingdom,-1,0,26-100,1,,,,,Very easy,Yes,Yes,Yes,Yes,Maybe/Not sure,"Yes, I experienced",3,1,-1,9,8,0,,,Sometimes,Often
3577,2018,39,Male,White,United States of America,Nebraska,United States of America,Nebraska,0,More than 1000,1,,,,,Somewhat difficult,Yes,Yes,I don't know,I don't know,Maybe/Not sure,"Yes, I observed",3,0,-1,7,5,0,,,Rarely,Often
3578,2018,30,Female,White,United States of America,Ohio,United States of America,Ohio,0,6-25,1,,,,,I don't know,Not eligible for coverage / NA,I don't know,No,No,"Yes, I experienced","Yes, I experienced",3,0,-1,6,6,0,,,Rarely,Often
3579,2018,31,male,-1,Netherlands,-1,Netherlands,-1,0,6-25,1,,,,,Somewhat easy,I don't know,I don't know,No,I don't know,Maybe/Not sure,"Yes, I observed",4,0,-1,7,7,0,,,Not applicable to me,Not applicable to me
3580,2018,36,Male,-1,Italy,-1,Italy,-1,1,-1,-1,,,,,-1,-1,-1,-1,-1,No,No,1,-1,-1,-1,-1,0,,,Sometimes,Sometimes
3581,2018,46,Male,-1,United Kingdom,-1,United Kingdom,-1,0,6-25,1,,,,,I don't know,Yes,I don't know,No,No,"Yes, I experienced",No,3,0,-1,8,8,0,,,Sometimes,Often
3582,2018,45,Female,White,United States of America,Illinois,United States of America,Illinois,0,500-1000,1,,,,,Somewhat difficult,Yes,Yes,Yes,Yes,Maybe/Not sure,No,3,0,-1,9,5,0,,,Sometimes,Sometimes
3583,2018,25,male,-1,Bangladesh,-1,Bangladesh,-1,1,-1,-1,,,,,-1,-1,-1,-1,-1,"Yes, I experienced","Yes, I experienced",3,-1,-1,-1,-1,0,,,Rarely,Rarely
3584,2018,38,Female,More than one of the above,United States of America,Illinois,United States of America,Illinois,0,More than 1000,0,,,,,I don't know,Not eligible for coverage / NA,I don't know,No,No,"Yes, I experienced",No,1,0,-1,2,0,0,,,Sometimes,Often
3585,2018,41,Male,White,United States of America,Illinois,United States of America,Illinois,0,26-100,1,,,,,Very easy,Yes,I don't know,Yes,I don't know,Maybe/Not sure,Maybe/Not sure,5,0,-1,8,8,0,,,Not applicable to me,Not applicable to me
3586,2018,37,Male,White,United States of America,New Jersey,United States of America,New Jersey,0,100-500,1,,,,,Somewhat easy,Yes,Yes,I don't know,Yes,No,"Yes, I experienced",3,1,I spoke with the head of HR regarding a mental health issue and the coverages the company provided to help me cover the costs.  She was very supportive and continues to check in on me from time to time.,8,5,0,,,Rarely,Sometimes
3587,2018,33,female,I prefer not to answer,United States of America,Illinois,United States of America,Illinois,0,26-100,1,,,,,Very easy,I don't know,Yes,No,No,No,"Yes, I observed",4,0,-1,7,7,0,,,Not applicable to me,Not applicable to me
3588,2018,28,Nonbinary,White,United States of America,Illinois,United States of America,Illinois,0,26-100,1,,,,,Very easy,Yes,Yes,Yes,Yes,"Yes, I experienced","Yes, I experienced",3,1,I needed to take time off of work due to a traumatic event that made my mental health much worse. They were very supportive.,8,9,1,,,Sometimes,Often
3589,2018,34,female,White,United States of America,Illinois,United States of America,Illinois,1,-1,-1,,,,,-1,-1,-1,-1,-1,"Yes, I observed",Maybe/Not sure,2,-1,-1,-1,-1,0,,,Sometimes,Often
3590,2018,29,Female,-1,Canada,-1,Canada,-1,0,26-100,1,,,,,I don't know,Yes,I don't know,No,No,"Yes, I experienced",No,2,1,supportive,3,3,1,,,Sometimes,Often
3591,2018,28,female,White,United States of America,Massachusetts,United States of America,Massachusetts,0,500-1000,0,,,,,Neither easy nor difficult,Yes,I don't know,No,No,"Yes, I observed",No,3,0,-1,5,5,0,,,Never,Often
3592,2018,41,Male,-1,Australia,-1,Australia,-1,1,-1,-1,,,,,-1,-1,-1,-1,-1,Maybe/Not sure,"Yes, I experienced",3,-1,-1,-1,-1,1,,,Rarely,Often
3593,2018,38,Male,White,United States of America,Illinois,United States of America,Illinois,0,More than 1000,1,,,,,I don't know,Yes,I don't know,Yes,Yes,Maybe/Not sure,"Yes, I experienced",2,0,-1,3,5,0,,,Sometimes,Sometimes
3594,2018,37,"Male (or female, or both)",-1,Netherlands,-1,Netherlands,-1,1,-1,-1,,,,,-1,-1,-1,-1,-1,No,"Yes, I observed",4,-1,-1,-1,-1,0,,,Not applicable to me,Not applicable to me
3595,2018,42,Male,White,United States of America,California,United States of America,California,0,More than 1000,0,,,,,Somewhat easy,Yes,Yes,Yes,Yes,"Yes, I observed","Yes, I observed",3,0,-1,6,6,0,,,Not applicable to me,Not applicable to me
3596,2018,28,Female,White,United States of America,California,United States of America,California,0,100-500,1,,,,,Somewhat easy,Yes,I don't know,Yes,No,Maybe/Not sure,"Yes, I observed",3,0,-1,3,4,0,,,Never,Often
3597,2018,30,male,White,United States of America,California,United States of America,California,0,More than 1000,1,,,,,I don't know,Yes,Yes,Yes,Yes,"Yes, I observed","Yes, I observed",2,1,"I've shared my diagnosis, what challenges I face, the coping mechanisms I have, and new coping mechanisms I'm working on.",8,8,0,,,Sometimes,Often
3598,2018,25,Female,-1,United Kingdom,-1,United Kingdom,-1,0,6-25,1,,,,,Very easy,Yes,I don't know,Yes,Yes,No,"Yes, I experienced",4,1,"He'd been only coming to my desk to criticise my work, and we hadn't had a non-work related chat in a while. I let him know that as I suffer from depression with a side plate of SAD, I was struggling with this kind of interaction and I needed more praise/positive attention. He was very understanding and changed his actions accordingly.",9,9,1,,,Sometimes,Often
3599,2018,54,Male,-1,United Kingdom,-1,United Kingdom,-1,1,-1,-1,,,,,-1,-1,-1,-1,-1,"Yes, I observed","Yes, I observed",3,-1,-1,-1,-1,0,,,Sometimes,Rarely
3600,2018,24,male,-1,United Kingdom,-1,United Kingdom,-1,1,-1,-1,,,,,-1,-1,-1,-1,-1,"Yes, I observed",No,2,-1,-1,-1,-1,0,,,Not applicable to me,Not applicable to me
3601,2018,32,male,-1,United Kingdom,-1,United Kingdom,-1,1,-1,-1,,,,,-1,-1,-1,-1,-1,No,No,3,-1,-1,-1,-1,0,,,Not applicable to me,Not applicable to me
